69155,1810030O07Rik
66293,1810032O08Rik
67704,1810037I17Rik
72301,1810041L15Rik
67884,1810043G02Rik
208501,1810043H04Rik
72056,1810055G02Rik
67705,1810058I24Rik
76516,2010001A14Rik
66439,2010012O05Rik
70257,2010107E04Rik
69894,2010107G23Rik
72061,2010111I01Rik
68355,2010204K13Rik
72097,2010300C02Rik
630836,2010315B03Rik
72093,2010320M18Rik
70123,2210013O21Rik
76508,2210015D19Rik
70153,2210016F16Rik
72357,2210016L21Rik
233545,2210018M11Rik
70081,2210404O09Rik
76710,2210406O10Rik
73652,2210408F21Rik
72371,2210408I21Rik
69478,2300009A05Rik
71885,2310003H01Rik
66364,2310009A05Rik
69549,2310009B15Rik
66374,2310011J03Rik
66367,2310022A10Rik
69551,2310022B05Rik
66952,2310030G06Rik
67862,2310033P09Rik
227446,2310035C23Rik
68544,2310036O22Rik
67101,2310039H08Rik
381792,2310040G24Rik
72368,2310045N01Rik
71923,2310047M10Rik
68277,2310057M21Rik
69662,2310061I04Rik
71947,2310067B10Rik
76455,2310067E19Rik
69659,2310069G16Rik
70194,2310075C17Rik
100125933,2310075K07Rik
668661,2410002F23Rik
66421,2410004B18Rik
69749,2410004N09Rik
69221,2410006H16Rik
224904,2410015M20Rik
71952,2410016O06Rik
73692,2410089E03Rik
67383,2410127L17Rik
76792,2410131K14Rik
72326,2500004C02Rik
72307,2510002D24Rik
72320,2510003E04Rik
72190,2510009E07Rik
77034,2510039O18Rik
66520,2610001J05Rik
67513,2610002J02Rik
67028,2610002M06Rik
381598,2610005L07Rik
72128,2610008E11Rik
212153,2610015P09Rik
70420,2610034B18Rik
72386,2610035D17Rik
72139,2610044O15Rik8
70441,2610100L16Rik
100042464,2610203C20Rik
67157,2610301B20Rik
67170,2610306M01Rik
72511,2610316D01Rik
70458,2610318N02Rik
72503,2610507B11Rik
72203,2610507I01Rik
330173,2610524H06Rik
72612,2700029M09Rik
67188,2700046G09Rik
76967,2700049A03Rik
68045,2700060E02Rik
68046,2700062C07Rik
108899,2700081O15Rik
381820,2700089E24Rik
72657,2700094K13Rik
72658,2700097O09Rik
66456,2810001G20Rik
66457,2810002D19Rik
66523,2810004N23Rik
72650,2810006K23Rik
76972,2810008D09Rik
100503178,2810013P06Rik
69944,2810021J22Rik
69953,2810025M15Rik
100504687,2810029C07Rik
72669,2810032G03Rik
72677,2810049E08Rik
74200,2810403A07Rik
381406,2810408M09Rik
100040353,2810416G20Rik
66462,2810428I15Rik
76937,2810429I04Rik
72834,2810468N07Rik
67246,2810474O19Rik
72937,2900008C10Rik
100502745,2900009J06Rik
67254,2900011O08Rik
243219,2900026A02Rik
73001,2900055J20Rik
68204,2900060B14Rik
100504421,2900076A07Rik
620760,2900079G21Rik
73100,2900092D14Rik
347740,2900097C17Rik
378954,3000002C10Rik
75693,3010001F23Rik
68067,3010026O09Rik
76482,3110002H16Rik
73103,3110009E18Rik
73133,3110021N24Rik
76982,3110035E14Rik
73144,3110039I08Rik
67293,3110039M20Rik
67290,3110040N11Rik
73205,3110043O21Rik
73229,3110052M02Rik
382686,3110053B16Rik
73204,3110056K07Rik
269423,3110057O12Rik
78412,3110062M04Rik
73212,3110082I17Rik
70230,3300002P13Rik
67419,3632451O06Rik
320606,3632454L22Rik
218734,3830406C13Rik
381218,4430402I18Rik
74034,4632404H12Rik
70808,4632415L05Rik
666737,4632427E13Rik
654788,4732440D04Rik
654804,4732471J01Rik
224523,4732491K20Rik
320965,4831440E17Rik
67392,4833420G17Rik
373852,4833422C13Rik
97820,4833439L19Rik
66714,4921524J17Rik
228602,4930402H24Rik
73951,4930413G21Rik
78108,4930414L22Rik
67576,4930429B21Rik
68281,4930430F08Rik
75801,4930447C04Rik
108871,4930447M23Rik
74430,4930452B06Rik
67609,4930453N24Rik
78800,4930480K15Rik
269033,4930503L19Rik
75060,4930506C21Rik
71653,4930506M07Rik
100041734,4930522L14Rik
75135,4930526I15Rik
75833,4930532I03Rik
75304,4930563E22Rik
329782,4930570G19Rik
70984,4931406C07Rik
233103,4931406P16Rik
74359,4931414P19Rik
74356,4931428F04Rik
654409,4932416H05Rik
229227,4932438A13Rik
66752,4933404O12Rik
74454,4933408J17Rik
71086,4933412E12Rik
100504166,4933421O10Rik
74477,4933427D14Rik
329735,4933431E20Rik
99650,4933434E20Rik
74476,4933439C10Rik
269630,5031425E22Rik
68144,5031426D15Rik
223739,5031439G07Rik
75995,5033417F24Rik
76000,5033430I15Rik
229722,5330417C22Rik
100043213,5330434G04Rik
327824,5330438D12Rik
74487,5430405H02Rik
100503199,5430416N02Rik
71445,5530601H04Rik
70489,5730405O15Rik
67531,5730408K05Rik
230757,5730409E04Rik
70591,5730455P16Rik
70617,5730508B09Rik
70626,5730522E02Rik
74753,5830415F09Rik
100302730,5830417I10Rik
414758,5830428H23Rik
76030,5830433I10Rik
76100,5830454E08Rik
319477,6030419C18Rik
77877,6030458C11Rik
76133,6230400D17Rik
381310,6330403A02Rik
103712,6330403K07Rik
321008,6330408A02Rik
70753,6330415B21Rik
320020,6330415G19Rik
230279,6330416G13Rik
69004,6330418K02Rik
320237,6330419J24Rik
234797,6430548M08Rik
319582,6430573F11Rik
619719,6430590A07Rik
67791,6530411M01Rik
547150,6820431F20Rik
212163,8030462N17Rik
74525,8430419L09Rik
71523,8430429K09Rik
71517,9030624J02Rik
71617,9130011E15Rik
329160,9130024F11Rik
75758,9130401M01Rik
234912,9230110C19Rik
414108,9230114K14Rik
330427,9330102E08Rik
100689703,9330133O14Rik
414085,9330151L19Rik
320756,9330155M09Rik
212448,9330159F19Rik
493800,9330162012Rik
77558,9330179D12Rik
231014,9330182L06Rik
68108,9430008C03Rik
230996,9430015G10Rik
68115,9430016H08Rik
240185,9430020K01Rik
77288,9430021M05Rik
77252,9430038I01Rik
100037260,9430060I03Rik
77428,9430083A17Rik
319626,9530059O14Rik
213673,9530068E07Rik
68283,9530077C05Rik
319247,9530080O11Rik
320440,9530091C08Rik
319560,9630002D21Rik
319801,9630033F20Rik
240613,9930021J03Rik
194268,9930104L06Rik
319266,A130010J15Rik
27493,A230006K03Rik
319277,A230046K03Rik
319278,A230050P20Rik
320593,A230051N06Rik
319469,A230056J06Rik
320845,A230056P14Rik
319893,A230057D06Rik
100043072,A230070E04Rik
320742,A230072C01Rik
613263,A230073K19Rik
320210,A230077H06Rik
320919,A230107N01Rik
380977,A330009N23Rik
320977,A330023F24Rik
74333,A330040F15Rik
319556,A330041J22Rik
320722,A330050F15Rik
606735,A330069E16Rik
381673,A330070K13Rik
320026,A330076H08Rik
77920,A330102I10Rik
97159,A430005L14Rik
243308,A430033K04Rik
320312,A430035B10Rik
654440,A430046D13Rik
319650,A430108G06Rik
212281,A530054K11Rik
320846,A530058N18Rik
320586,A630089N07Rik
225583,A730017C20Rik
613258,A730017L22Rik
100504262,A730020E08Rik
320411,A730089K16Rik
624582,A730098P11Rik
442803,A830005F24Rik
320297,A830009L08Rik
231570,A830010M20Rik
319702,A830011K09Rik
320492,A830018L16Rik
223483,A830021M18Rik
382252,A830080D01Rik
320174,A830082K12Rik
414093,A830082N09Rik
68161,A930005H10Rik
268755,A930011O12Rik
626275,A930012L18Rik
68074,A930013F10Rik
77810,A930015D03Rik
239410,A930017M01Rik
328399,A930018M24Rik
78438,A930028N01Rik
654806,A930029G22Rik
245350,AA414768
100416706,AA987161
449562,AF357425
209743,AF529169
244886,AI118078
230249,AI314180
106672,AI413582
621080,AI429214
229694,AI504432
330941,AI593442
98404,AI597479
107242,AI837181
68229,AI846148
101694,AI854517
243373,AI854703
233168,AI987944
100233175,AK010878
234915,AK129341
432732,AK157302
17705,ATP6
270156,AU019823
230696,AU022252
100317,AU040320
216177,AU041133
99870,AW047730
101835,AW146154
105351,AW209491
105364,AW495222
106064,AW549877
244810,AW551984
225289,AW554918
246735,AY074887
223921,Aaas
78894,Aacs
66129,Aaed1
66939,Aagab
269774,Aak1
66273,Aamdc
227290,Aamp
68295,Aar2
239435,Aard
234734,Aars
224805,Aars2
69684,Aarsd1
231326,Aasdh
67618,Aasdhppt
56321,Aatf
11302,Aatk
268860,Abat
11303,Abca1
11305,Abca2
27410,Abca3
217265,Abca5
27403,Abca7
27404,Abca8b
56199,Abcb10
18669,Abcb1b
74104,Abcb6
11306,Abcb7
74610,Abcb8
56325,Abcb9
17250,Abcc1
224814,Abcc10
239273,Abcc4
27416,Abcc5
20927,Abcc8
11666,Abcd1
26874,Abcd2
19299,Abcd3
19300,Abcd4
24015,Abce1
224742,Abcf1
27407,Abcf2
27406,Abcf3
11307,Abcg1
26357,Abcg2
192663,Abcg4
213012,Abhd10
68758,Abhd11
69812,Abhd11os
76192,Abhd12
68904,Abhd13
68644,Abhd14a
76491,Abhd14b
193742,Abhd16a
216169,Abhd17a
226016,Abhd17b
70178,Abhd17c
106861,Abhd3
105501,Abhd4
67469,Abhd5
66082,Abhd6
64296,Abhd8
11308,Abi1
329165,Abi2
11350,Abl1
11352,Abl2
226251,Ablim1
231148,Ablim2
319713,Ablim3
109934,Abr
73112,Abracl
30946,Abt1
80283,Abtb1
99382,Abtb2
113868,Acaa1a
52538,Acaa2
107476,Acaca
102632,Acad11
66948,Acad8
229211,Acad9
11363,Acadl
11364,Acadm
66885,Acadsb
11370,Acadvl
78618,Acap2
140500,Acap3
110446,Acat1
110460,Acat2
170760,Acbd3
67131,Acbd4
74159,Acbd5
72482,Acbd6
497652,Acd
230379,Acer2
66190,Acer3
11423,Ache
56215,Acin1
13349,Ackr1
12778,Ackr3
104112,Acly
71238,Acn9
11428,Aco1
11429,Aco2
66834,Acot13
171281,Acot3
217698,Acot5
70025,Acot7
170789,Acot8
56360,Acot9
11430,Acox1
80911,Acox3
11431,Acp1
11432,Acp2
66659,Acp6
54137,Acrbp
257633,Acsf3
14081,Acsl1
74205,Acsl3
50790,Acsl4
433256,Acsl5
216739,Acsl6
60525,Acss2
11459,Acta1
11461,Actb
621269,Actg-ps1
11465,Actg1
56456,Actl6a
83766,Actl6b
109711,Actn1
11472,Actn2
60595,Actn4
56444,Actr10
54130,Actr1a
226977,Actr1b
66713,Actr2
74117,Actr3
242894,Actr3b
109275,Actr5
67019,Actr6
56249,Actr8
11477,Acvr1
11479,Acvr1b
11480,Acvr2a
11481,Acvr2b
109652,Acy1
66204,Acyp1
75572,Acyp2
75894,Adal
11487,Adam10
11488,Adam11
11490,Adam15
11491,Adam17
11492,Adam19
11496,Adam22
23792,Adam23
11502,Adam9
224697,Adamts10
233332,Adamts17
223838,Adamts20
330119,Adamts3
77794,Adamtsl2
231821,Adap1
56417,Adar
110532,Adarb1
94191,Adarb2
30947,Adat1
66757,Adat2
72113,Adck1
57869,Adck2
67426,Adck3
76889,Adck4
268822,Adck5
432530,Adcy1
210044,Adcy2
104111,Adcy3
224129,Adcy5
11512,Adcy6
11513,Adcy7
11514,Adcy8
11515,Adcy9
11516,Adcyap1
11517,Adcyap1r1
11518,Add1
11519,Add2
27360,Add3
11532,Adh5
104923,Adi1
72674,Adipor1
68465,Adipor2
11534,Adk
11535,Adm
11538,Adnp
240442,Adnp2
211488,Ado
11539,Adora1
72141,Adpgk
11544,Adprh
100206,Adprhl2
66358,Adprm
11549,Adra1a
11548,Adra1b
11551,Adra2a
11553,Adra2c
11554,Adrb1
110355,Adrbk1
320129,Adrbk2
56436,Adrm1
11564,Adsl
11566,Adss
11565,Adssl1
11569,Aebp2
68048,Aen
14797,Aes
70292,Afap1
106877,Afap1l1
14266,Aff2
16764,Aff3
93736,Aff4
114896,Afg3l1
69597,Afg3l2
71562,Afmid
216549,Aftph
11593,Aga
347722,Agap1
216439,Agap2
213990,Agap3
76223,Agbl3
78933,Agbl4
231093,Agbl5
15463,Agfg1
231801,Agfg2
66549,Aggf1
69923,Agk
77559,Agl
236511,Ago1
239528,Ago2
214150,Ago3
76850,Ago4
55979,Agpat1
28169,Agpat3
68262,Agpat4
52123,Agpat5
102247,Agpat6
231510,Agpat9
228061,Agps
11603,Agrn
67269,Agtpbp1
226747,Ahctf1
269378,Ahcy
229709,Ahcyl1
74340,Ahcyl2
230793,Ahdc1
52906,Ahi1
11622,Ahr
217737,Ahsa1
268390,Ahsa2
108909,Aida
26926,Aifm1
71361,Aifm2
72168,Aifm3
66253,Aig1
13722,Aimp1
231872,Aimp2
11632,Aip
230959,Ajap1
11636,Ak1
11637,Ak2
56248,Ak3
11639,Ak4
229949,Ak5
102216272,Ak6
11640,Akap1
56697,Akap10
219181,Akap11
83397,Akap12
75547,Akap13
338351,Akap17b
11641,Akap2
238276,Akap5
238161,Akap6
432442,Akap7
56399,Akap8
54194,Akap8l
100986,Akap9
57373,Akip1
68050,Akirin1
433693,Akirin2
58810,Akr1a1
67861,Akr1b10
11677,Akr1b3
105349,Akr1c18
56043,Akr1e1
110198,Akr7a5
11651,Akt1
67605,Akt1s1
11652,Akt2
23797,Akt3
14339,Aktip
17025,Alad
11655,Alas1
11658,Alcam
56454,Aldh18a1
72535,Aldh1b1
216188,Aldh1l2
11669,Aldh2
11671,Aldh3a2
212647,Aldh4a1
214579,Aldh5a1
104776,Aldh6a1
110695,Aldh7a1
56752,Aldh9a1
11674,Aldoa
353204,Aldoart1
79459,Aldoart2
11676,Aldoc
208211,Alg1
380959,Alg10b
207958,Alg11
223774,Alg12
67574,Alg13
66789,Alg14
56737,Alg2
208624,Alg3
66248,Alg5
320438,Alg6
381903,Alg8
102580,Alg9
11682,Alk
211064,Alkbh1
231642,Alkbh2
69113,Alkbh3
72041,Alkbh4
268420,Alkbh5
233065,Alkbh6
66400,Alkbh7
67667,Alkbh8
236266,Alms1
11690,Alox5ap
11688,Alox8
23801,Aloxe3
74018,Als2
21681,Alyref
56009,Alyref2
17117,Amacr
228361,Ambra1
11702,Amd1
100041585,Amd2
245847,Amdhd2
72345,Amer1
72125,Amer2
211383,Amer3
23802,Amfr
229715,Amigo1
225339,Ammecr1l
93835,Amn
232566,Amn1
75723,Amotl1
56332,Amotl2
109674,Ampd2
11717,Ampd3
218038,Amph
11722,Amy1
13929,Amz2
17222,Anapc1
68999,Anapc10
66156,Anapc11
69010,Anapc13
75430,Anapc15
52717,Anapc16
99152,Anapc2
52206,Anapc4
59008,Anapc5
56317,Anapc7
52477,Angel2
11600,Angpt1
70726,Angptl6
11732,Ank
11733,Ank1
109676,Ank2
11735,Ank3
271144,Ankdd1b
11736,Ankfy1
108857,Ankhd1
70797,Ankib1
71782,Ankle2
217473,Ankmy2
68558,Ankra2
102334,Ankrd10
77087,Ankrd11
106585,Ankrd12
68420,Ankrd13a
268445,Ankrd13b
433667,Ankrd13c
68423,Ankrd13d
320816,Ankrd16
81702,Ankrd17
70615,Ankrd24
232339,Ankrd26
245886,Ankrd27
105522,Ankrd28
225187,Ankrd29
105377,Ankrd32
67434,Ankrd33b
545554,Ankrd34a
218440,Ankrd34b
330998,Ankrd34c
213121,Ankrd35
654824,Ankrd37
109346,Ankrd39
71452,Ankrd40
73845,Ankrd42
329154,Ankrd44
73844,Ankrd45
68839,Ankrd46
56503,Ankrd49
99696,Ankrd50
223690,Ankrd54
77318,Ankrd55
140577,Ankrd6
74251,Ankrd9
224650,Anks1
77531,Anks1b
72615,Anks3
75691,Anks6
52231,Ankzf1
102566,Ano10
228432,Ano3
320091,Ano4
233246,Ano5
105722,Ano6
382014,Ano8
11737,Anp32a
67628,Anp32b
66471,Anp32e
11747,Anxa5
11749,Anxa6
11750,Anxa7
211556,Ap1ar
11764,Ap1b1
11765,Ap1g1
11767,Ap1m1
11769,Ap1s1
108012,Ap1s2
11771,Ap2a1
11772,Ap2a2
71770,Ap2b1
11773,Ap2m1
232910,Ap2s1
11774,Ap3b1
11775,Ap3b2
11776,Ap3d1
55946,Ap3m1
64933,Ap3m2
11777,Ap3s1
665369,Ap3s1-ps1
434339,Ap3s1-ps2
11778,Ap3s2
67489,Ap4b1
108011,Ap4e1
11781,Ap4m1
11782,Ap4s1
74385,Ap5m1
69596,Ap5s1
231855,Ap5z1
319924,Apba1
11784,Apba2
57267,Apba3
11785,Apbb1
11787,Apbb2
225372,Apbb3
11789,Apc
23805,Apc2
235606,Apeh
11792,Apex1
77622,Apex2
226548,Aph1a
208117,Aph1b
68318,Aph1c
11800,Api5
56369,Apip
69928,Apitd1
72103,Aplf
11803,Aplp1
11804,Aplp2
71881,Apmap
11806,Apoa1
246703,Apoa1bp
11816,Apoe
239552,Apol8
68316,Apoo
621156,Apoo-ps
68117,Apool
68020,Apopt1
11820,App
66884,Appbp2
72993,Appl1
216190,Appl2
11821,Aprt
66408,Aptx
66333,Aqp11
11830,Aqp5
11834,Aqr
11835,Ar
11836,Araf
212285,Arap2
11838,Arc
213827,Arcn1
68497,Arel1
11840,Arf1
11841,Arf2
11842,Arf3
11843,Arf4
11844,Arf5
11845,Arf6
228998,Arfgap1
77038,Arfgap2
66251,Arfgap3
211673,Arfgef1
99371,Arfgef2
99889,Arfip1
76932,Arfip2
76688,Arfrp1
234023,Arglu1
228359,Arhgap1
78514,Arhgap10
75415,Arhgap12
76117,Arhgap15
70497,Arhgap17
73910,Arhgap18
244867,Arhgap20
71435,Arhgap21
239027,Arhgap22
58996,Arhgap23
231532,Arhgap24
71302,Arhgap26
544817,Arhgap27
214137,Arhgap29
12549,Arhgap31
330914,Arhgap32
233071,Arhgap33
232906,Arhgap35
223666,Arhgap39
71544,Arhgap42
216831,Arhgap44
11855,Arhgap5
11856,Arhgap6
192662,Arhgdia
14570,Arhgdig
16801,Arhgef1
72754,Arhgef10l
213498,Arhgef11
69632,Arhgef12
442801,Arhgef15
207212,Arhgef17
102098,Arhgef18
16800,Arhgef2
52666,Arhgef25
110596,Arhgef28
71704,Arhgef3
226970,Arhgef4
268739,Arhgef40
73341,Arhgef6
54126,Arhgef7
236915,Arhgef9
93760,Arid1a
239985,Arid1b
77044,Arid2
56380,Arid3b
238247,Arid4a
94246,Arid4b
214855,Arid5a
71371,Arid5b
23806,Arih1
23807,Arih2
104303,Arl1
56795,Arl10
68146,Arl13b
212772,Arl14ep
218639,Arl15
70317,Arl16
56327,Arl2
107566,Arl2bp
56350,Arl3
11861,Arl4a
320982,Arl4c
80981,Arl4d
75423,Arl5a
75869,Arl5b
56297,Arl6
54208,Arl6ip1
65105,Arl6ip4
65106,Arl6ip5
65103,Arl6ip6
68724,Arl8a
67166,Arl8b
74252,Armc1
67211,Armc10
213402,Armc2
233912,Armc5
76813,Armc6
276905,Armc7
74125,Armc8
78795,Armc9
78248,Armcx1
67416,Armcx2
71703,Armcx3
100503043,Armcx4
494468,Armcx5
278097,Armcx6
11863,Arnt
11864,Arnt2
11865,Arntl
272322,Arntl2
56443,Arpc1a
76709,Arpc2
56378,Arpc3
68089,Arpc4
67771,Arpc5
74192,Arpc5l
59046,Arpp19
74100,Arpp21
109689,Arrb1
216869,Arrb2
215705,Arrdc1
70807,Arrdc2
105171,Arrdc3
66412,Arrdc4
11883,Arsa
11881,Arsb
77041,Arsk
68865,Arv1
11877,Arvcf
11878,Arx
76219,Arxes1
76976,Arxes2
57344,As3mt
11886,Asah1
54447,Asah2
13196,Asap1
211914,Asap2
65247,Asb1
68854,Asb11
142688,Asb13
65257,Asb3
72323,Asb6
117589,Asb7
78541,Asb8
69090,Ascc1
75452,Ascc2
77987,Ascc3
17172,Ascl1
66403,Asf1a
192195,Ash1l
23808,Ash2l
11419,Asic1
11418,Asic2
241118,Asic4
109900,Asl
56495,Asna1
27053,Asns
70396,Asnsd1
65973,Asph
233879,Asphd1
72898,Asphd2
68938,Aspscr1
66514,Asrgl1
11898,Ass1
66595,Aste1
11899,Astn1
56079,Astn2
71177,Asun
228790,Asxl1
75302,Asxl2
211961,Asxl3
67979,Atad1
70472,Atad2
320817,Atad2b
108888,Atad3a
237877,Atad5
73242,Atat1
16467,Atcay
11907,Ate1
11908,Atf1
11909,Atf2
11911,Atf4
107503,Atf5
226641,Atf6
12915,Atf6b
223922,Atf7
54343,Atf7ip
66795,Atg10
68118,Atg101
67526,Atg12
51897,Atg13
100504663,Atg14
77040,Atg16l1
73683,Atg16l2
329015,Atg2a
76559,Atg2b
67841,Atg3
666468,Atg4a
66615,Atg4b
242557,Atg4c
235040,Atg4d
11793,Atg5
74244,Atg7
245860,Atg9a
213948,Atg9b
108147,Atic
73991,Atl1
56298,Atl2
109168,Atl3
11920,Atm
234776,Atmin
13498,Atn1
53404,Atoh7
11927,Atox1
50770,Atp11a
76295,Atp11b
320940,Atp11c
170759,Atp13a1
74772,Atp13a2
224088,Atp13a3
11928,Atp1a1
98660,Atp1a2
232975,Atp1a3
11931,Atp1b1
11932,Atp1b2
11933,Atp1b3
11938,Atp2a2
67972,Atp2b1
11941,Atp2b2
320707,Atp2b3
381290,Atp2b4
235574,Atp2c1
11946,Atp5a1
11947,Atp5b
11949,Atp5c1
66043,Atp5d
67126,Atp5e
11950,Atp5f1
11951,Atp5g1
67942,Atp5g2
228033,Atp5g3
71679,Atp5h
11957,Atp5j
57423,Atp5j2
11958,Atp5k
101055750,Atp5k-ps1
27425,Atp5l
668803,Atp5l-ps2
28080,Atp5o
68055,Atp5s
66349,Atp5sl
54411,Atp6ap1
435376,Atp6ap1l
70495,Atp6ap2
11975,Atp6v0a1
21871,Atp6v0a2
114143,Atp6v0b
11984,Atp6v0c
545901,Atp6v0c-ps1
100039636,Atp6v0c-ps2
11972,Atp6v0d1
11974,Atp6v0e
76252,Atp6v0e2
11964,Atp6v1a
11966,Atp6v1b2
66335,Atp6v1c1
73834,Atp6v1d
11973,Atp6v1e1
66144,Atp6v1f
66290,Atp6v1g1
66237,Atp6v1g2
108664,Atp6v1h
11977,Atp7a
11980,Atp8a1
50769,Atp8a2
54667,Atp8b2
11981,Atp9a
50771,Atp9b
230649,Atpaf1
246782,Atpaf2
11983,Atpif1
245000,Atr
381629,Atraid
235610,Atrip
11990,Atrn
226255,Atrnl1
22589,Atrx
20238,Atxn1
54138,Atxn10
52335,Atxn1l
20239,Atxn2
233871,Atxn2l
110616,Atxn3
246103,Atxn7
380753,Atxn7l1
72522,Atxn7l2
217218,Atxn7l3
382423,Atxn7l3b
11992,Auh
11993,Aup1
66077,Aurkaip1
319974,Auts2
74268,Aven
78937,Avl9
69534,Avpi1
12005,Axin1
12006,Axin2
27215,Azi2
54375,Azin1
242669,Azin2
414095,B130034C11Rik
654803,B130055M24Rik
68170,B230118H07Rik
319752,B230209E15Rik
78603,B230216N24Rik
68127,B230217C12Rik
320879,B230217O12Rik
78521,B230219D22Rik
320383,B230317F23Rik
320110,B230369F24Rik
12010,B2m
320456,B330016D10Rik
26879,B3galnt1
97884,B3galnt2
26877,B3galt1
26878,B3galt2
54218,B3galt4
93961,B3galt5
117592,B3galt6
76898,B3gat1
280645,B3gat2
72727,B3gat3
381694,B3glct
53625,B3gnt2
14421,B4galnt1
330671,B4galnt4
53418,B4galt2
57370,B4galt3
56375,B4galt4
56336,B4galt5
56386,B4galt6
218271,B4galt7
108902,B4gat1
101148,B630005N14Rik
102941,B630019K06Rik
433004,B830017H08Rik
100526796,B930003M22Rik
230991,B930041F14Rik
319786,B930059L03Rik
320268,B930095G15Rik
27078,B9d1
232987,B9d2
213811,BC002059
170658,BC002163
226499,BC003331
214489,BC003965
80748,BC004004
79555,BC005537
100042165,BC005561
227707,BC005624
233913,BC017158
217370,BC017643
407824,BC020402
217887,BC022687
236848,BC023829
666584,BC024063
212547,BC027231
227622,BC029214
613262,BC029722
233812,BC030336
216976,BC030499
234290,BC030500
217216,BC030867
407819,BC031181
414066,BC037032
231807,BC037034
270802,BC048403
232400,BC048546
277773,BC049635
407803,BC051226
399568,BC052040
436230,BC065397
238037,BC068281
118452,Baalc
68251,Babam1
23821,Bace1
12013,Bach1
12014,Bach2
12015,Bad
12017,Bag1
213539,Bag2
29810,Bag3
67384,Bag4
70369,Bag5
224727,Bag6
228536,Bahd1
107831,Bai1
230775,Bai2
210933,Bai3
108100,Baiap2
207495,Baiap2l2
68010,Bambi
23825,Banf1
53325,Banp
104416,Bap1
12023,Barx2
70350,Basp1
12028,Bax
22385,Baz1b
116848,Baz2a
407823,Baz2b
170770,Bbc3
100503572,Bbip1
52028,Bbs1
71769,Bbs10
241950,Bbs12
67378,Bbs2
102774,Bbs4
72569,Bbs5
71492,Bbs7
319845,Bbs9
70508,Bbx
100568459,Bc1
12032,Bcan
12033,Bcap29
27061,Bcap31
12927,Bcar1
29815,Bcar3
68183,Bcas2
192197,Bcas3
12035,Bcat1
12036,Bcat2
66165,Bccip
75284,Bcdin3d
12039,Bckdha
12040,Bckdhb
12041,Bckdk
12042,Bcl10
14025,Bcl11a
58208,Bcl11b
12043,Bcl2
12048,Bcl2l1
12125,Bcl2l11
94044,Bcl2l13
12050,Bcl2l2
12053,Bcl6
77045,Bcl7a
12054,Bcl7b
12055,Bcl7c
77578,Bcl9
80288,Bcl9l
72567,Bclaf1
71458,Bcor
320376,Bcorl1
110279,Bcr
66821,Bcs1l
71911,Bdh1
12064,Bdnf
544971,Bdp1
65115,Bean1
56208,Becn1
380785,Begain
666938,Bend4
67621,Bend5
320705,Bend6
12068,Bet1
54399,Bet1l
19716,Bex1
12069,Bex2
406217,Bex4
67118,Bfar
70237,Bhlhb9
59058,Bhlhe22
20893,Bhlhe40
79362,Bhlhe41
12121,Bicd1
76895,Bicd2
12122,Bid
30948,Bin1
57784,Bin3
11797,Birc2
12211,Birc6
246229,Bivm
53619,Blcap
104184,Blmh
14533,Bloc1s1
73689,Bloc1s2
625631,Bloc1s2-ps
232946,Bloc1s3
117197,Bloc1s4
17828,Bloc1s5
18457,Bloc1s6
109778,Blvra
233016,Blvrb
66352,Blzf1
